id,title,description,format,url,latest,filesize
48c22288-7cfc-4f9b-8cd6-081ef314165d,QUOT_departement_12_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 12, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_12_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/48c22288-7cfc-4f9b-8cd6-081ef314165d,9323399
3f44d999-4c66-4d29-a6ff-bcd102820483,QUOT_departement_12_periode_1950-2021_autres-parametres,"Données quotidiennes autres-parametres pour le département 12, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_12_previous-1950-2021_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/3f44d999-4c66-4d29-a6ff-bcd102820483,4332365
5e54853f-ec23-4a1c-a5bc-f4fe28c54651,QUOT_departement_12_periode_2022-2023_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 12, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_12_latest-2022-2023_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/5e54853f-ec23-4a1c-a5bc-f4fe28c54651,415984
969b0825-f378-4b4a-b440-f01293e29f1e,QUOT_departement_12_periode_2022-2023_autres-parametres,"Données quotidiennes autres-parametres pour le département 12, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_12_latest-2022-2023_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/969b0825-f378-4b4a-b440-f01293e29f1e,199249
ec6775b9-fbb7-4ed3-8264-db882ab00e20,QUOT_departement_13_periode_1786-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 13, sur la période 1786-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_13_1786-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/ec6775b9-fbb7-4ed3-8264-db882ab00e20,3293600
e75bc93d-71d1-47d1-b295-df5c856eef29,QUOT_departement_13_periode_1786-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 13, sur la période 1786-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_13_1786-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/e75bc93d-71d1-47d1-b295-df5c856eef29,99237
5669e5be-8c67-4fbf-aeae-08cbc2369dd4,QUOT_departement_13_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 13, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_13_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/5669e5be-8c67-4fbf-aeae-08cbc2369dd4,10905806
dac8dcb5-f5fd-4b33-b8b2-b4933b5e2960,QUOT_departement_13_periode_1950-2021_autres-parametres,"Données quotidiennes autres-parametres pour le département 13, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_13_previous-1950-2021_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/dac8dcb5-f5fd-4b33-b8b2-b4933b5e2960,6083308
eb4d0600-e90b-4517-a429-599ed13dbae0,QUOT_departement_13_periode_2022-2023_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 13, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_13_latest-2022-2023_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/eb4d0600-e90b-4517-a429-599ed13dbae0,469470
be21ebc9-68f5-4da1-b428-864dfedf0d28,QUOT_departement_13_periode_2022-2023_autres-parametres,"Données quotidiennes autres-parametres pour le département 13, sur la période 2022-2023",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_13_latest-2022-2023_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/be21ebc9-68f5-4da1-b428-864dfedf0d28,274294
256af8e4-1319-48f8-9fc0-f3b7f316b9ee,QUOT_departement_14_periode_1866-1949_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 14, sur la période 1866-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_14_1866-1949_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/256af8e4-1319-48f8-9fc0-f3b7f316b9ee,2409755
98bb7b44-ecfb-463b-91d1-c4c74ae3c55b,QUOT_departement_14_periode_1866-1949_autres-parametres,"Données quotidiennes autres-parametres pour le département 14, sur la période 1866-1949",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_14_1866-1949_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/98bb7b44-ecfb-463b-91d1-c4c74ae3c55b,117001
5feeb9de-d9d3-4ab6-85b4-46bc09ac285a,QUOT_departement_14_periode_1950-2021_RR-T-Vent,"Données quotidiennes RR-T-Vent pour le département 14, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_14_previous-1950-2021_RR-T-Vent.csv.gz,https://www.data.gouv.fr/fr/datasets/r/5feeb9de-d9d3-4ab6-85b4-46bc09ac285a,7489205
8f2178fe-5541-4cd4-9625-39562ac9301b,QUOT_departement_14_periode_1950-2021_autres-parametres,"Données quotidiennes autres-parametres pour le département 14, sur la période 1950-2021",csv.gz,https://object.files.data.gouv.fr/meteofrance/data/synchro_ftp/BASE/QUOT/Q_14_previous-1950-2021_autres-parametres.csv.gz,https://www.data.gouv.fr/fr/datasets/r/8f2178fe-5541-4cd4-9625-39562ac9301b,3570601
